product_name,source_store,target_store,suggested_qty,final_recommendation,estimated_cost,reason,cost_score,quantity_score,strategy_score,reason_bonus,heuristic_score,heuristic_grade,_estimated_cost_numeric,_suggested_qty_numeric,greedy_rank,is_greedy_selected,greedy_reason,avg_daily_sales,unit_cost,stock_qty,expiry_days,category,disposal_cost_per_unit,dead_stock_qty,sales_30d,sales_7d,disposal_cost,abc_revenue_value,abc_grade,abc_cumulative_pct,abc_priority,abc_score,turnover_days,turnover_rate_annual,turnover_grade,turnover_score,turnover_risk_flag,disposal_risk_score,disposal_risk_grade,disposal_risk_reason,safety_stock,reorder_point,reorder_risk_score,reorder_status,reorder_advice,safety_stock_score,eoq_qty,eoq_order_cycle,eoq_total_cost,eoq_risk_score,eoq_status,eoq_advice,eoq_score,demand_forecast_7d,demand_forecast_daily,demand_forecast_upper,demand_forecast_lower,demand_trend,demand_stockout_days,demand_risk_score,demand_forecast_method,demand_forecast_score,match_score,match_score_demand,match_score_urgency,match_score_abc,match_score_cluster,match_score_dist,match_grade,match_reason,trend_rate,trend_score,trend_direction,aging_score,aging_grade,relocation_failure_score,relocation_failure_grade,substitute_conflict_score,category_balance_score,store_capacity_score,expected_sales_increase_rate,discount_sensitivity_score,disposal_avoidance_profit,disposal_avoidance_score,newsvendor_critical_ratio,newsvendor_optimal_sl,newsvendor_score,is_fresh_product,topsis_score,topsis_rank,priority_queue_score,priority_queue_rank,service_level_score,service_level_current,service_level_gap,queue_capacity_score,transport_lp_score,assignment_action,assignment_score,multiobjective_rank,multiobjective_score,lp_allocation_score,sensitivity_score,dominant_factor,varo_score,varo_grade,varo_rank,varo_weight_breakdown,vhs2_scenario_labels,vhs2_weights,sit2_EXPIRY_URGENT,sit2_COLD_EXCESS,sit2_DEMAND_SURGE,sit2_HIGH_TRANSPORT,sit2_REORDER_RISK,sit2_STRESS,vhs2_group_재고위험,vhs2_group_판매가능성,vhs2_group_점포이동적합,vhs2_group_비용절감,vhs2_group_폐기회피이익,vhs2_group_실행가능성,mcdm_score,vhs2_raw,vhs2_history_correction,vhs2,vhs2_grade,vhs2_action,vhs2_action_icon,vhs2_rank,vhs2_confidence,vhs2_confidence_label,vhs2_confidence_color,vhs2_ci_lower,vhs2_ci_upper,vhs,vhs_grade,vhs_action,source_cluster,target_cluster,is_same_cluster,is_optimal_route,network_unit_cost,network_cost_score,direct_cost,via_cost,estimated_cost_transfer,direct_distance_km,via_distance_km,recommended_distance_km,recommended_time_min,sales_30d_transfer,source_dead_stock_qty,target_shortage_qty,greedy_action,dqn_recommended_action,dqn_expected_q,dqn_match_greedy,Q_재고 이동,Q_할인,Q_폐기,Q_보류
커피076,노원점,종로점,240.0,재배치 추천,15252.0,프로모션 순비용이 재배치 비용보다 높습니다.,24.83053993090255,14.83050847457627,18,0,57.7,검토 가능,15252.0,240.0,244,False,Greedy 선택 후보보다 우선순위가 낮음,7.2,2453,360,12,음료,400,240,216.0,50.0,400,529848.0,A,0.42114451345163617,1,100.0,50.0,7.2,NORMAL,72.2,False,16.9,LOW,복합 위험 요소 없음,6.2,27.8,0.0,SAFE,"재고 여유 — 현재고(360), 재주문점(28)",0.0,244.0,33.9,107720.0,45.0,OPTIMAL,"적정 발주 — EOQ(244개), 권장 발주 주기 34일",45.0,50.2,7.17,10.14,4.2,STABLE,50.2,1.3,WMA,1.3,32.6,10.0,0.06,10.0,7.5,5.0,POOR,낮은 매칭 · 핵심(A)상품,0.992,49.8,STABLE,9.9,LOW,43.3,MEDIUM,34.1,50.3,87.0,0.3,30.0,787212.0,100.0,0.385,0.385,88.5,False,17.7,392,13.8,493,100.0,0.999,4.9,75.9,50.0,DISCOUNT,67.6,2,99.8,71.5,24.1,turnover,48.5,모니터링,310,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,45.3,33.3,50.0,53.5,72.0,74.8,54.6,51.7,0.0,23.5,검토,보류,⏸️,401,HIGH,신뢰도 높음 ●,#2e7d32,,,23.5,검토,보류,-1,0,False,False,,50.0,15252.0,30234.0,15252.0,15.28,30.259999999999998,15.28,31.0,442.0,240.0,303.0,재고 이동,재고 이동,72.37,일치,72.37,45.701,26.983,22.576
아이스라떼045,강남2점,명동점,185.0,재배치 추천,11877.0,프로모션 순비용이 재배치 비용보다 높습니다.,28.685149758729978,10.94632768361582,18,0,57.6,검토 가능,11877.0,185.0,245,False,Greedy 선택 후보보다 우선순위가 낮음,7.62,3303,206,2,유제품,300,185,229.0,53.0,300,756387.0,A,0.196863839439598,1,100.0,27.0,13.34,FAST,85.0,False,46.0,MEDIUM,유통기한 임박 | 신선/냉장 고위험 카테고리,6.5,29.4,0.0,SAFE,"재고 여유 — 현재고(206), 재주문점(29)",0.0,155.1,20.4,179313.0,28.6,OPTIMAL,"적정 발주 — EOQ(155개), 권장 발주 주기 20일",28.6,53.1,7.59,10.73,4.44,STABLE,27.2,6.3,WMA,6.3,36.4,10.0,3.91,10.0,7.5,5.0,POOR,낮은 매칭 · 핵심(A)상품,0.994,49.8,STABLE,5.4,LOW,73.1,HIGH,29.0,32.8,100.0,0.3,30.0,776889.0,100.0,0.385,0.385,88.5,True,66.2,10,25.5,395,100.0,0.999,4.9,79.0,50.0,DISCOUNT,67.5,2,99.8,71.5,25.4,turnover,60.8,검토 필요,111,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,61.7,35.8,54.4,51.0,72.0,77.6,81.3,56.6,0.0,77.1,권장,보류,⏸️,113,HIGH,신뢰도 높음 ●,#2e7d32,,,77.1,권장,보류,-1,-1,False,False,,50.0,11877.0,24654.0,11877.0,11.53,24.06,11.53,23.0,875.0,185.0,743.0,재고 이동,재고 이동,80.726,일치,80.726,50.552,27.294,20.53
도시락016,건대점,노원점,268.0,재배치 추천,17070.0,프로모션 순비용이 재배치 비용보다 높습니다.,22.754190103646174,16.807909604519775,18,0,57.6,검토 가능,17070.0,268.0,246,False,Greedy 선택 후보보다 우선순위가 낮음,2.62,2297,360,0,신선식품,150,357,79.0,18.0,150,181463.0,B,0.9362765472469301,2,60.0,136.7,2.63,DEAD,24.1,True,80.0,CRITICAL,유통기한 임박 | 소진일수 137일 초과 | 신선/냉장 고위험 카테고리,2.2,10.1,0.0,SAFE,"재고 여유 — 현재고(360), 재주문점(10)",0.0,109.1,41.6,87682.0,100.0,OVER,과잉 발주 위험 — 현재(358개) > EOQ(109개). 발주 주기 42일 권장,100.0,18.1,2.59,3.67,1.5,STABLE,139.2,0.0,WMA,0.0,40.5,10.0,12.0,6.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음,0.981,49.5,STABLE,27.2,LOW,78.3,HIGH,32.2,35.1,98.9,0.3,30.0,761845.0,100.0,0.385,0.385,88.5,True,24.2,135,44.8,19,100.0,0.999,4.9,78.8,50.0,DISCOUNT,67.3,2,99.8,71.5,38.3,disposal_risk,52.6,모니터링,236,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,55.0,32.6,60.1,61.7,72.0,77.6,58.2,57.3,0.0,83.5,최적,할인 판매,🏷️,79,HIGH,신뢰도 높음 ●,#2e7d32,,,83.5,최적,할인 판매,0,-1,False,False,,50.0,17070.0,32799.0,17070.0,17.3,33.11,17.3,35.0,284.0,357.0,268.0,재고 이동,재고 이동,79.541,일치,79.541,62.115,38.877,18.756
탄산음료035,성수점,압구정점,313.0,재배치 추천,19839.0,프로모션 순비용이 재배치 비용보다 높습니다.,19.591696884904206,19.98587570621469,18,0,57.6,검토 가능,19839.0,313.0,247,False,Greedy 선택 후보보다 우선순위가 낮음,0.99,1933,314,1,음료,300,313,30.0,7.0,300,57990.0,A,0.7681404439540753,1,100.0,314.0,1.15,DEAD,0.0,True,68.0,HIGH,유통기한 임박 | 소진일수 314일 초과,0.8,3.8,0.0,SAFE,"재고 여유 — 현재고(314), 재주문점(4)",0.0,101.9,102.9,35458.0,100.0,OVER,과잉 발주 위험 — 현재(313개) > EOQ(102개). 발주 주기 103일 권장,100.0,7.0,1.0,1.41,0.59,STABLE,314.0,0.0,WMA,0.0,40.9,10.0,8.4,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,1.01,50.3,STABLE,35.0,LOW,76.6,HIGH,34.7,35.6,98.7,0.3,30.0,800096.0,100.0,0.385,0.385,88.5,False,21.4,239,42.0,49,100.0,0.999,4.9,78.7,50.0,DISCOUNT,67.2,2,99.8,71.5,20.5,disposal_risk,53.3,모니터링,229,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,49.1,32.8,59.7,61.7,72.0,77.7,56.7,55.8,0.0,68.7,권장,할인 판매,🏷️,158,HIGH,신뢰도 높음 ●,#2e7d32,,,68.7,권장,할인 판매,-1,-1,False,False,,50.0,0.0,19839.0,19839.0,0.0,18.71,18.71,37.0,443.0,313.0,329.0,재고 이동,재고 이동,84.471,일치,84.471,59.706,34.15,12.232
빵002,신촌2점,구로점,40.0,프로모션 추천,4781.0,프로모션 순비용이 재배치 비용보다 낮습니다.,36.789538303400626,0.7062146892655368,12,8,57.5,검토 가능,4781.0,40.0,248,False,Greedy 선택 후보보다 우선순위가 낮음,1.3,691,363,1,디저트,500,362,39.0,9.0,500,26949.0,C,0.9843409807516114,3,20.0,279.2,1.29,DEAD,0.0,True,68.0,HIGH,유통기한 임박 | 소진일수 279일 초과,1.1,5.0,0.0,SAFE,"재고 여유 — 현재고(363), 재주문점(5)",0.0,165.7,127.5,28630.0,100.0,OVER,과잉 발주 위험 — 현재(362개) > EOQ(166개). 발주 주기 128일 권장,100.0,9.0,1.29,1.82,0.75,STABLE,282.3,0.0,WMA,0.0,33.9,10.0,8.4,3.0,7.5,5.0,POOR,낮은 매칭 · 폐기위험 높음,0.989,49.7,STABLE,35.3,LOW,76.6,HIGH,26.2,48.2,86.4,0.3,30.0,48387.0,96.8,0.385,0.385,88.5,False,21.1,255,40.7,77,100.0,0.999,4.9,75.7,50.0,DISCOUNT,67.1,2,99.8,69.9,43.0,disposal_risk,36.8,후순위,436,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,37.1,32.6,56.0,61.6,70.1,73.7,56.5,51.5,0.0,22.1,검토,할인 판매,🏷️,408,HIGH,신뢰도 높음 ●,#2e7d32,,,22.1,검토,할인 판매,-1,-1,False,False,,50.0,12048.0,20982.0,12048.0,11.72,19.98,11.72,23.0,158.0,362.0,40.0,할인,재고 이동,63.819,다름,63.819,59.236,37.089,26.648
빵002,이태원점,구로점,40.0,프로모션 추천,4781.0,프로모션 순비용이 재배치 비용보다 낮습니다.,36.789538303400626,0.7062146892655368,12,8,57.5,검토 가능,4781.0,40.0,249,False,Greedy 선택 후보보다 우선순위가 낮음,3.04,691,295,3,디저트,500,283,91.0,21.0,500,62881.0,C,0.9843409807516114,3,20.0,97.3,3.7,DEAD,45.9,True,68.0,HIGH,유통기한 임박 | 소진일수 97일 초과,2.6,11.7,0.0,SAFE,"재고 여유 — 현재고(295), 재주문점(12)",0.0,253.4,83.4,43782.0,15.4,OPTIMAL,"적정 발주 — EOQ(253개), 권장 발주 주기 83일",15.4,21.1,3.01,4.27,1.76,STABLE,97.9,0.0,WMA,0.0,33.9,10.0,8.4,3.0,7.5,5.0,POOR,낮은 매칭 · 폐기위험 높음,0.987,49.7,STABLE,19.2,LOW,69.6,MEDIUM,26.2,48.2,86.4,0.3,30.0,48387.0,96.8,0.385,0.385,88.5,False,21.1,255,36.7,167,100.0,0.999,4.9,75.7,50.0,DISCOUNT,66.9,2,99.8,69.9,46.2,disposal_risk,38.3,후순위,426,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,49.3,32.6,55.2,48.9,70.1,73.7,56.5,52.1,0.0,28.5,검토,할인 판매,🏷️,374,HIGH,신뢰도 높음 ●,#2e7d32,,,28.5,검토,할인 판매,-1,-1,False,False,,50.0,14820.0,22548.0,14820.0,14.8,21.72,14.8,30.0,158.0,283.0,40.0,할인,재고 이동,57.289,다름,57.289,51.659,35.376,30.979
빵002,왕십리점,구로점,40.0,프로모션 추천,4781.0,프로모션 순비용이 재배치 비용보다 낮습니다.,36.789538303400626,0.7062146892655368,12,8,57.5,검토 가능,4781.0,40.0,250,False,Greedy 선택 후보보다 우선순위가 낮음,7.03,691,417,2,디저트,500,398,211.0,49.0,500,145801.0,C,0.9843409807516114,3,20.0,59.3,6.07,NORMAL,67.1,False,52.6,MEDIUM,유통기한 임박,6.0,27.1,0.0,SAFE,"재고 여유 — 현재고(417), 재주문점(27)",0.0,385.4,54.8,66578.0,6.6,OPTIMAL,"적정 발주 — EOQ(385개), 권장 발주 주기 55일",6.6,49.1,7.01,9.91,4.11,STABLE,59.5,0.1,WMA,0.1,29.1,10.0,3.6,3.0,7.5,5.0,POOR,낮은 매칭,0.996,49.9,STABLE,11.6,LOW,73.1,HIGH,26.2,48.2,86.4,0.3,30.0,48387.0,96.8,0.385,0.385,88.5,False,17.4,400,27.6,298,100.0,0.999,4.9,75.7,50.0,DISCOUNT,66.8,2,99.8,69.9,45.2,disposal_risk,36.5,후순위,443,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,48.0,32.7,51.2,47.6,70.1,73.7,54.5,51.0,0.0,19.5,검토,보류,⏸️,422,HIGH,신뢰도 높음 ●,#2e7d32,,,19.5,검토,보류,0,-1,False,False,,50.0,20472.0,26625.0,20472.0,21.08,26.25,21.08,42.0,158.0,398.0,40.0,할인,재고 이동,55.382,다름,55.382,47.946,34.088,30.971
요거트043,건대점,성수점,275.0,재배치 추천,17517.0,프로모션 순비용이 재배치 비용보다 높습니다.,22.243668446449476,17.30225988700565,18,0,57.5,검토 가능,17517.0,275.0,251,False,Greedy 선택 후보보다 우선순위가 낮음,2.41,1231,322,14,유제품,250,275,72.0,17.0,250,88632.0,C,0.9733301968712368,3,20.0,134.2,2.68,DEAD,25.4,True,38.0,LOW,소진일수 134일 초과 | 신선/냉장 고위험 카테고리,2.1,9.3,0.0,SAFE,"재고 여유 — 현재고(322), 재주문점(9)",0.0,142.9,59.3,61563.0,100.0,OVER,과잉 발주 위험 — 현재(320개) > EOQ(143개). 발주 주기 59일 권장,100.0,16.9,2.41,3.41,1.42,STABLE,133.4,0.0,WMA,0.0,25.5,10.0,0.0,3.0,7.5,5.0,POOR,낮은 매칭,1.008,50.2,STABLE,26.0,LOW,43.3,MEDIUM,31.1,46.2,96.7,0.3,30.0,457463.0,100.0,0.385,0.385,88.5,True,13.9,467,24.7,420,100.0,0.999,4.9,78.3,50.0,DISCOUNT,66.7,2,99.8,71.5,59.3,disposal_risk,31.9,후순위,468,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,30.3,32.8,49.2,61.6,72.0,79.9,52.6,49.9,0.0,13.9,검토,보류,⏸️,452,HIGH,신뢰도 높음 ●,#2e7d32,,,13.9,검토,보류,0,-1,False,False,,50.0,0.0,17517.0,17517.0,0.0,16.13,16.13,33.0,580.0,275.0,511.0,재고 이동,재고 이동,76.426,일치,76.426,55.073,31.751,11.384
과일컵070,왕십리점,명동점,107.0,재배치 추천,7287.0,프로모션 순비용이 재배치 비용보다 높습니다.,33.92741912457528,5.437853107344632,18,0,57.4,검토 가능,7287.0,107.0,252,False,Greedy 선택 후보보다 우선순위가 낮음,8.11,2879,198,2,신선식품,400,176,243.0,57.0,400,699597.0,A,0.31603006918284465,1,100.0,24.4,14.73,FAST,86.4,False,48.0,MEDIUM,유통기한 임박 | 신선/냉장 고위험 카테고리,7.0,31.3,0.0,SAFE,"재고 여유 — 현재고(198), 재주문점(31)",0.0,171.4,21.1,172708.0,11.4,OPTIMAL,"적정 발주 — EOQ(171개), 권장 발주 주기 21일",11.4,56.9,8.13,11.47,4.78,STABLE,24.4,7.6,WMA,7.6,36.5,10.0,3.98,10.0,7.5,5.0,POOR,낮은 매칭 · 핵심(A)상품,1.004,50.1,STABLE,4.7,LOW,73.1,HIGH,24.2,32.8,100.0,0.3,30.0,405177.0,100.0,0.385,0.385,88.5,True,77.7,6,26.3,365,100.0,0.999,4.9,79.0,50.0,DISCOUNT,66.5,1,100.0,71.5,25.5,turnover,61.2,검토 필요,101,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,63.0,36.5,54.6,48.3,72.0,77.6,87.7,56.6,0.0,76.4,권장,보류,⏸️,117,HIGH,신뢰도 높음 ●,#2e7d32,,,76.4,권장,보류,0,-1,False,False,,50.0,7287.0,20694.0,7287.0,6.43,19.66,6.43,13.0,143.0,176.0,107.0,재고 이동,재고 이동,70.582,일치,70.582,43.431,27.178,31.817
컵밥028,여의도점,마포점,131.0,재배치 추천,8781.0,프로모션 순비용이 재배치 비용보다 높습니다.,32.221111840790336,7.13276836158192,18,0,57.4,검토 가능,8781.0,131.0,253,False,Greedy 선택 후보보다 우선순위가 낮음,0.93,2250,351,0,간편식,400,350,28.0,7.0,400,63000.0,B,0.8797560606755863,2,60.0,376.1,0.96,DEAD,0.0,True,75.0,HIGH,유통기한 임박 | 소진일수 376일 초과,0.8,3.6,0.0,SAFE,"재고 여유 — 현재고(351), 재주문점(4)",0.0,82.8,89.0,40991.0,100.0,OVER,과잉 발주 위험 — 현재(350개) > EOQ(83개). 발주 주기 89일 권장,100.0,6.8,0.97,1.36,0.59,STABLE,361.3,0.0,WMA,0.0,36.9,10.0,8.4,6.0,7.5,5.0,POOR,낮은 매칭 · 폐기위험 높음,1.075,51.9,STABLE,35.0,LOW,78.3,HIGH,36.8,23.3,78.8,0.3,30.0,397319.0,100.0,0.385,0.385,88.5,False,22.9,177,44.0,26,100.0,0.999,4.9,73.4,50.0,DISCOUNT,66.4,2,99.8,71.5,34.8,disposal_risk,46.4,모니터링,334,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,46.2,33.3,57.7,61.6,72.0,60.3,57.5,52.6,0.0,33.7,검토,할인 판매,🏷️,346,HIGH,신뢰도 높음 ●,#2e7d32,,,33.7,검토,할인 판매,0,-1,False,False,,50.0,8781.0,19731.0,8781.0,8.09,18.59,8.09,16.0,256.0,350.0,131.0,재고 이동,재고 이동,74.586,일치,74.586,60.476,36.031,21.209
커피076,노원점,왕십리점,240.0,재배치 추천,15450.0,프로모션 순비용이 재배치 비용보다 높습니다.,24.60440282100334,14.83050847457627,18,0,57.4,검토 가능,15450.0,240.0,254,False,Greedy 선택 후보보다 우선순위가 낮음,7.2,2453,360,12,음료,400,240,216.0,50.0,400,529848.0,A,0.42114451345163617,1,100.0,50.0,7.2,NORMAL,72.2,False,16.9,LOW,복합 위험 요소 없음,6.2,27.8,0.0,SAFE,"재고 여유 — 현재고(360), 재주문점(28)",0.0,244.0,33.9,107720.0,45.0,OPTIMAL,"적정 발주 — EOQ(244개), 권장 발주 주기 34일",45.0,50.2,7.17,10.14,4.2,STABLE,50.2,1.3,WMA,1.3,32.6,10.0,0.06,10.0,7.5,5.0,POOR,낮은 매칭 · 핵심(A)상품,0.992,49.8,STABLE,9.9,LOW,43.3,MEDIUM,45.9,23.6,84.2,0.3,30.0,787014.0,100.0,0.385,0.385,88.5,False,17.8,390,13.8,493,100.0,0.999,4.9,75.1,50.0,DISCOUNT,66.3,2,99.8,71.5,24.2,turnover,48.3,모니터링,315,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,45.3,33.3,49.9,53.3,72.0,64.0,54.7,50.2,0.0,15.4,검토,보류,⏸️,444,HIGH,신뢰도 높음 ●,#2e7d32,,,15.4,검토,보류,-1,0,False,False,,50.0,15450.0,32205.0,15450.0,15.5,32.45,15.5,31.0,442.0,240.0,308.0,재고 이동,재고 이동,72.055,일치,72.055,45.575,27.139,22.548
냉동만두047,건대점,압구정점,84.0,재배치 추천,5964.0,프로모션 순비용이 재배치 비용보다 높습니다.,35.438426177083635,3.8135593220338984,18,0,57.3,검토 가능,5964.0,84.0,255,False,Greedy 선택 후보보다 우선순위가 낮음,1.59,657,178,36,냉동식품,250,98,48.0,11.0,250,31536.0,C,1.0,3,20.0,111.2,3.24,DEAD,38.2,True,36.0,LOW,소진일수 111일 초과 | 신선/냉장 고위험 카테고리,1.4,6.2,0.0,SAFE,"재고 여유 — 현재고(178), 재주문점(6)",0.0,171.6,107.9,33821.0,2.9,OPTIMAL,"적정 발주 — EOQ(172개), 권장 발주 주기 108일",2.9,11.1,1.59,2.24,0.93,STABLE,112.3,0.0,WMA,0.0,25.5,10.0,0.0,3.0,7.5,5.0,POOR,낮은 매칭,0.988,49.7,STABLE,22.1,LOW,43.3,MEDIUM,33.2,35.6,98.7,0.3,30.0,81262.0,100.0,0.385,0.385,88.5,True,13.6,473,22.9,453,100.0,0.999,4.9,78.7,50.0,DISCOUNT,66.1,2,99.8,71.5,58.3,disposal_risk,26.5,후순위,488,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,32.9,32.6,48.9,47.0,72.0,77.7,52.4,47.5,0.0,7.4,검토,보류,⏸️,487,HIGH,신뢰도 높음 ●,#2e7d32,,,7.4,검토,보류,0,-1,False,False,,50.0,5964.0,21090.0,5964.0,4.96,20.1,4.96,10.0,232.0,98.0,84.0,재고 이동,재고 이동,55.345,일치,55.345,44.824,29.83,28.09
