product_name,source_store,target_store,suggested_qty,final_recommendation,estimated_cost,reason,cost_score,quantity_score,strategy_score,reason_bonus,heuristic_score,heuristic_grade,_estimated_cost_numeric,_suggested_qty_numeric,greedy_rank,is_greedy_selected,greedy_reason,avg_daily_sales,unit_cost,stock_qty,expiry_days,category,dead_stock_qty,sales_30d,sales_7d,abc_revenue_value,abc_grade,abc_cumulative_pct,abc_priority,abc_score,turnover_days,turnover_rate_annual,turnover_grade,turnover_score,turnover_risk_flag,disposal_risk_score,disposal_risk_grade,disposal_risk_reason,safety_stock,reorder_point,reorder_risk_score,reorder_status,reorder_advice,safety_stock_score,eoq_qty,eoq_order_cycle,eoq_total_cost,eoq_risk_score,eoq_status,eoq_advice,eoq_score,demand_forecast_7d,demand_forecast_daily,demand_forecast_upper,demand_forecast_lower,demand_trend,demand_stockout_days,demand_risk_score,demand_forecast_method,demand_forecast_score,match_score,match_score_demand,match_score_urgency,match_score_abc,match_score_cluster,match_score_dist,match_grade,match_reason,trend_rate,trend_score,trend_direction,aging_score,aging_grade,relocation_failure_score,relocation_failure_grade,substitute_conflict_score,category_balance_score,store_capacity_score,expected_sales_increase_rate,discount_sensitivity_score,disposal_avoidance_profit,disposal_avoidance_score,newsvendor_critical_ratio,newsvendor_optimal_sl,newsvendor_score,is_fresh_product,topsis_score,topsis_rank,priority_queue_score,priority_queue_rank,service_level_score,service_level_current,service_level_gap,queue_capacity_score,transport_lp_score,assignment_action,assignment_score,multiobjective_rank,multiobjective_score,lp_allocation_score,sensitivity_score,dominant_factor,varo_score,varo_grade,varo_rank,varo_weight_breakdown,vhs2_scenario_labels,vhs2_weights,sit2_EXPIRY_URGENT,sit2_COLD_EXCESS,sit2_DEMAND_SURGE,sit2_HIGH_TRANSPORT,sit2_REORDER_RISK,sit2_STRESS,vhs2_group_재고위험,vhs2_group_판매가능성,vhs2_group_점포이동적합,vhs2_group_비용절감,vhs2_group_폐기회피이익,vhs2_group_실행가능성,mcdm_score,vhs2_raw,vhs2_history_correction,vhs2,vhs2_grade,vhs2_action,vhs2_action_icon,vhs2_rank,vhs2_confidence,vhs2_confidence_label,vhs2_confidence_color,vhs2_ci_lower,vhs2_ci_upper,vhs,vhs_grade,vhs_action,source_cluster,target_cluster,is_same_cluster,is_optimal_route,network_unit_cost,network_cost_score,direct_cost,via_cost,estimated_cost_transfer,direct_distance_km,via_distance_km,recommended_distance_km,recommended_time_min,sales_30d_transfer,source_dead_stock_qty,target_shortage_qty,greedy_action,dqn_recommended_action,dqn_expected_q,dqn_match_greedy,Q_재고 이동,Q_할인,Q_폐기,Q_보류
냉동치킨098,노원점,구로2점,21.0,프로모션 추천,13975.0,프로모션 순비용이 재배치 비용보다 낮습니다.,22.962672931349516,8.189655172413794,12,8,51.2,후순위,13975.0,21.0,288,False,Greedy 선택 후보보다 우선순위가 낮음,9.12,2295,189,0,냉동식품,177,274.0,64.0,628830.0,A,0.4811722501962872,1,100.0,20.7,17.4,FAST,88.5,False,46.0,MEDIUM,유통기한 임박 | 신선/냉장 고위험 카테고리,7.8,35.2,0.0,SAFE,"재고 여유 — 현재고(189), 재주문점(35)",0.0,219.9,24.1,151390.0,14.1,OPTIMAL,"적정 발주 — EOQ(220개), 권장 발주 주기 24일",14.1,63.9,9.13,12.89,5.37,STABLE,20.7,9.3,WMA,9.3,36.6,10.0,4.06,10.0,7.5,5.0,POOR,낮은 매칭 · 핵심(A)상품,1.003,50.1,STABLE,4.0,LOW,78.3,HIGH,37.6,44.6,59.7,0.3,30.0,43859.0,87.7,0.385,0.385,88.5,True,90.0,2,25.2,455,100.0,0.999,4.9,28.0,50.0,DISCOUNT,61.7,2,99.8,64.1,25.7,turnover,63.2,검토 필요,81,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,62.6,37.4,49.3,45.3,64.6,54.7,94.4,51.5,0.0,34.6,검토,보류,⏸️,341,HIGH,신뢰도 높음 ●,#2e7d32,,,34.6,검토,보류,1,1,True,False,,50.0,22254.0,0.0,22254.0,23.06,0.0,23.06,46.0,0.0,189.0,21.0,할인,재고 이동,49.547,다름,49.547,46.707,22.27,19.027
도시락007,문래점,건대점,29.0,재배치 추천,15162.0,프로모션 순비용이 재배치 비용보다 높습니다.,21.413469068128425,11.637931034482758,18,0,51.1,후순위,15162.0,29.0,289,False,Greedy 선택 후보보다 우선순위가 낮음,1.9,3025,305,4,신선식품,295,57.0,13.0,172425.0,A,0.6072939149445852,1,100.0,160.5,2.24,DEAD,10.8,True,70.0,HIGH,유통기한 임박 | 소진일수 160일 초과 | 신선/냉장 고위험 카테고리,1.6,7.3,0.0,SAFE,"재고 여유 — 현재고(305), 재주문점(7)",0.0,80.9,42.6,85688.0,100.0,OVER,과잉 발주 위험 — 현재(303개) > EOQ(81개). 발주 주기 43일 권장,100.0,13.1,1.87,2.66,1.09,STABLE,163.0,0.0,WMA,0.0,40.9,10.0,8.4,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,0.977,49.4,STABLE,31.8,LOW,66.1,MEDIUM,25.5,46.6,67.1,0.3,30.0,90108.0,100.0,0.385,0.385,88.5,True,13.3,237,41.7,103,100.0,0.999,4.9,35.9,50.0,DISCOUNT,61.6,2,99.8,70.2,24.0,disposal_risk,56.6,검토 필요,198,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,52.9,32.5,55.3,58.1,72.0,60.3,52.2,53.4,0.0,54.0,검토,할인 판매,🏷️,237,HIGH,신뢰도 높음 ●,#2e7d32,,,54.0,검토,할인 판매,2,3,False,False,,50.0,15162.0,0.0,15162.0,15.18,0.0,15.18,30.0,0.0,305.0,29.0,재고 이동,재고 이동,67.629,일치,67.629,55.227,27.259,14.577
우유119,이태원점,신림2점,32.0,재배치 추천,16152.0,프로모션 순비용이 재배치 비용보다 높습니다.,20.121378230227094,12.931034482758621,18,0,51.1,후순위,16152.0,32.0,290,False,Greedy 선택 후보보다 우선순위가 낮음,4.9,2438,388,0,유제품,382,147.0,34.0,358386.0,A,0.2943586902021054,1,100.0,79.2,4.55,SLOW,56.0,True,72.6,HIGH,유통기한 임박 | 소진일수 79일 초과 | 신선/냉장 고위험 카테고리,4.2,18.9,0.0,SAFE,"재고 여유 — 현재고(388), 재주문점(19)",0.0,144.8,29.6,123537.0,100.0,OVER,과잉 발주 위험 — 현재(384개) > EOQ(145개). 발주 주기 30일 권장,100.0,34.1,4.87,6.89,2.85,STABLE,79.6,0.0,WMA,0.0,40.9,10.0,8.4,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,0.991,49.8,STABLE,15.6,LOW,78.3,HIGH,28.3,79.7,70.8,0.3,30.0,77467.0,100.0,0.385,0.385,88.5,True,13.7,193,38.7,190,100.0,0.999,4.9,39.2,50.0,DISCOUNT,61.5,2,99.8,70.2,26.9,disposal_risk,64.7,검토 필요,59,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,66.0,32.6,55.1,58.1,72.0,73.8,52.4,58.3,0.0,96.3,최적,할인 판매,🏷️,10,HIGH,신뢰도 높음 ●,#2e7d32,,,96.3,최적,할인 판매,7,2,False,False,,50.0,16152.0,0.0,16152.0,16.28,0.0,16.28,33.0,0.0,388.0,32.0,재고 이동,재고 이동,72.188,일치,72.188,54.898,27.867,16.107
핫바038,상암점,목동2점,29.0,프로모션 추천,16767.0,프로모션 순비용이 재배치 비용보다 낮습니다.,19.318715740015662,11.637931034482758,12,8,51.0,후순위,16767.0,29.0,291,False,Greedy 선택 후보보다 우선순위가 낮음,2.49,2004,321,1,간편식,318,75.0,17.0,150300.0,A,0.6428785429934019,1,100.0,128.4,2.8,DEAD,28.7,True,73.0,HIGH,유통기한 임박 | 소진일수 128일 초과,2.1,9.6,0.0,SAFE,"재고 여유 — 현재고(321), 재주문점(10)",0.0,143.6,57.7,63300.0,100.0,OVER,과잉 발주 위험 — 현재(319개) > EOQ(144개). 발주 주기 58일 권장,100.0,17.2,2.46,3.48,1.43,STABLE,130.6,0.0,WMA,0.0,40.9,10.0,8.4,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,0.975,49.4,STABLE,25.7,LOW,76.6,HIGH,28.3,80.7,77.5,0.3,30.0,52972.0,100.0,0.385,0.385,88.5,False,13.8,181,41.4,118,100.0,0.999,4.9,44.5,50.0,DISCOUNT,61.3,2,99.8,70.2,26.5,disposal_risk,60.2,검토 필요,112,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,59.0,32.5,56.1,58.0,72.0,78.6,52.5,57.3,0.0,93.2,최적,할인 판매,🏷️,27,HIGH,신뢰도 높음 ●,#2e7d32,,,93.2,최적,할인 판매,1,4,False,False,,50.0,21993.0,0.0,21993.0,22.77,0.0,22.77,46.0,0.0,321.0,29.0,할인,재고 이동,61.414,다름,61.414,58.322,28.042,16.373
핫바038,홍대점,목동2점,29.0,프로모션 추천,16767.0,프로모션 순비용이 재배치 비용보다 낮습니다.,19.318715740015662,11.637931034482758,12,8,51.0,후순위,16767.0,29.0,292,False,Greedy 선택 후보보다 우선순위가 낮음,1.08,2004,337,4,간편식,331,32.0,8.0,64128.0,A,0.6428785429934019,1,100.0,315.9,1.14,DEAD,0.0,True,65.0,HIGH,유통기한 임박 | 소진일수 316일 초과,0.9,4.1,0.0,SAFE,"재고 여유 — 현재고(337), 재주문점(4)",0.0,94.6,87.6,41689.0,100.0,OVER,과잉 발주 위험 — 현재(336개) > EOQ(95개). 발주 주기 88일 권장,100.0,7.8,1.11,1.56,0.67,STABLE,302.4,0.0,WMA,0.0,40.9,10.0,8.4,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,1.058,51.5,STABLE,35.0,LOW,66.1,MEDIUM,28.3,80.7,77.5,0.3,30.0,52972.0,100.0,0.385,0.385,88.5,False,12.4,304,40.5,157,100.0,0.999,4.9,44.5,50.0,DISCOUNT,61.2,2,99.8,70.2,22.2,disposal_risk,53.5,모니터링,274,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,47.8,33.2,56.0,58.0,72.0,78.6,51.7,54.6,0.0,67.8,권장,할인 판매,🏷️,163,HIGH,신뢰도 높음 ●,#2e7d32,,,67.8,권장,할인 판매,2,4,False,False,,50.0,37311.0,0.0,37311.0,39.79,0.0,39.79,80.0,0.0,337.0,29.0,할인,할인,69.241,일치,45.639,69.241,29.872,17.099
냉동피자114,잠실점,교대점,22.0,프로모션 추천,14462.0,프로모션 순비용이 재배치 비용보다 낮습니다.,22.3270686504829,8.620689655172415,12,8,50.9,후순위,14462.0,22.0,293,False,Greedy 선택 후보보다 우선순위가 낮음,2.47,2268,386,19,냉동식품,321,74.0,17.0,167832.0,A,0.7226437220565529,1,100.0,156.5,2.3,DEAD,13.1,True,44.2,MEDIUM,소진일수 156일 초과 | 신선/냉장 고위험 카테고리,2.1,9.5,0.0,SAFE,"재고 여유 — 현재고(386), 재주문점(10)",0.0,115.1,46.6,78321.0,100.0,OVER,과잉 발주 위험 — 현재(384개) > EOQ(115개). 발주 주기 47일 권장,100.0,17.1,2.44,3.46,1.42,STABLE,158.0,0.0,WMA,0.0,36.1,10.0,3.6,10.0,7.5,5.0,POOR,낮은 매칭 · 핵심(A)상품,0.983,49.6,STABLE,30.8,LOW,43.3,MEDIUM,38.7,51.0,60.3,0.3,30.0,45413.0,90.8,0.385,0.385,88.5,True,8.5,472,30.1,345,100.0,0.999,4.9,28.6,50.0,DISCOUNT,61.1,2,99.8,65.6,29.3,disposal_risk,49.0,모니터링,362,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,41.9,32.6,50.1,58.0,66.5,57.2,49.6,48.7,0.0,18.6,검토,보류,⏸️,427,HIGH,신뢰도 높음 ●,#2e7d32,,,18.6,검토,보류,2,3,False,False,,50.0,15900.0,0.0,15900.0,16.0,0.0,16.0,32.0,0.0,386.0,22.0,할인,재고 이동,65.174,다름,65.174,52.015,25.692,14.052
냉동피자114,용산점,교대점,22.0,프로모션 추천,14462.0,프로모션 순비용이 재배치 비용보다 낮습니다.,22.3270686504829,8.620689655172415,12,8,50.9,후순위,14462.0,22.0,294,False,Greedy 선택 후보보다 우선순위가 낮음,5.62,2268,391,1,냉동식품,384,169.0,39.0,383292.0,A,0.7226437220565529,1,100.0,69.4,5.19,SLOW,61.4,True,63.7,HIGH,유통기한 임박 | 소진일수 69일 초과 | 신선/냉장 고위험 카테고리,4.8,21.7,0.0,SAFE,"재고 여유 — 현재고(391), 재주문점(22)",0.0,173.6,30.9,118140.0,100.0,OVER,과잉 발주 위험 — 현재(386개) > EOQ(174개). 발주 주기 31일 권장,100.0,39.1,5.59,7.9,3.27,STABLE,70.0,0.0,WMA,0.0,40.9,10.0,8.4,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,0.991,49.8,STABLE,13.8,LOW,76.6,HIGH,38.7,51.0,60.3,0.3,30.0,45413.0,90.8,0.385,0.385,88.5,True,12.2,327,34.7,278,100.0,0.999,4.9,28.6,50.0,DISCOUNT,60.9,2,99.8,65.6,28.1,disposal_risk,63.2,검토 필요,80,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,63.5,32.6,53.2,58.0,66.5,57.2,51.6,54.5,0.0,66.5,권장,할인 판매,🏷️,170,HIGH,신뢰도 높음 ●,#2e7d32,,,66.5,권장,할인 판매,0,3,False,False,,50.0,21327.0,0.0,21327.0,22.03,0.0,22.03,44.0,0.0,391.0,22.0,할인,재고 이동,63.214,다름,63.214,55.49,27.149,17.06
냉동피자114,이태원점,교대점,22.0,프로모션 추천,14462.0,프로모션 순비용이 재배치 비용보다 낮습니다.,22.3270686504829,8.620689655172415,12,8,50.9,후순위,14462.0,22.0,295,False,Greedy 선택 후보보다 우선순위가 낮음,7.17,2268,390,10,냉동식품,290,215.0,50.0,487620.0,A,0.7226437220565529,1,100.0,54.4,6.62,NORMAL,69.8,False,31.9,LOW,신선/냉장 고위험 카테고리,6.1,27.6,0.0,SAFE,"재고 여유 — 현재고(390), 재주문점(28)",0.0,196.1,27.4,133441.0,95.8,OVER,과잉 발주 위험 — 현재(384개) > EOQ(196개). 발주 주기 27일 권장,95.8,50.1,7.16,10.11,4.2,STABLE,54.5,0.7,WMA,0.7,32.5,10.0,0.03,10.0,7.5,5.0,POOR,낮은 매칭 · 핵심(A)상품,0.996,49.9,STABLE,10.7,LOW,45.1,MEDIUM,38.7,51.0,60.3,0.3,30.0,45413.0,90.8,0.385,0.385,88.5,True,10.1,428,19.5,497,100.0,0.999,4.9,28.6,50.0,DISCOUNT,60.8,2,99.8,65.6,27.6,turnover,54.4,모니터링,249,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,51.4,33.0,46.4,57.4,66.5,57.2,50.5,50.5,0.0,25.3,검토,보류,⏸️,391,HIGH,신뢰도 높음 ●,#2e7d32,,,25.3,검토,보류,7,3,False,False,,50.0,22254.0,0.0,22254.0,23.06,0.0,23.06,46.0,0.0,390.0,22.0,할인,재고 이동,59.371,다름,59.371,49.874,24.742,16.74
컵밥034,청량리2점,잠실2점,26.0,프로모션 추천,15804.0,프로모션 순비용이 재배치 비용보다 낮습니다.,20.575567736883322,10.344827586206897,12,8,50.9,후순위,15804.0,26.0,296,False,Greedy 선택 후보보다 우선순위가 낮음,5.64,2103,339,0,간편식,332,169.0,39.0,355407.0,A,0.6662426187162357,1,100.0,60.2,5.98,SLOW,66.6,True,60.1,HIGH,유통기한 임박,4.8,21.7,0.0,SAFE,"재고 여유 — 현재고(339), 재주문점(22)",0.0,210.9,37.4,97593.0,58.5,OVER,과잉 발주 위험 — 현재(334개) > EOQ(211개). 발주 주기 37일 권장,58.5,39.2,5.6,7.93,3.27,STABLE,60.5,0.0,WMA,0.0,40.9,10.0,8.4,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,0.988,49.7,STABLE,12.0,LOW,78.3,HIGH,28.1,52.7,74.6,0.3,30.0,49810.0,99.6,0.385,0.385,88.5,False,11.5,389,32.8,297,100.0,0.999,4.9,42.4,50.0,DISCOUNT,60.7,2,99.8,70.0,27.8,disposal_risk,60.2,검토 필요,114,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,63.2,32.6,54.2,51.8,71.8,67.3,51.2,55.5,0.0,79.9,권장,할인 판매,🏷️,98,HIGH,신뢰도 높음 ●,#2e7d32,,,79.9,권장,할인 판매,1,4,False,False,,50.0,24279.0,0.0,24279.0,25.31,0.0,25.31,51.0,0.0,339.0,26.0,할인,재고 이동,56.669,다름,56.669,55.206,26.218,18.122
생수010,성수2점,선릉2점,37.0,재배치 추천,17907.0,프로모션 순비용이 재배치 비용보다 높습니다.,17.83085356303837,15.086206896551724,18,0,50.9,후순위,17907.0,37.0,297,False,Greedy 선택 후보보다 우선순위가 낮음,2.38,2515,282,5,음료,266,71.0,17.0,178565.0,A,0.7843826476323568,1,100.0,119.2,3.02,DEAD,33.8,True,60.0,HIGH,유통기한 임박 | 소진일수 119일 초과,2.0,9.1,0.0,SAFE,"재고 여유 — 현재고(282), 재주문점(9)",0.0,138.5,58.2,62710.0,100.0,OVER,과잉 발주 위험 — 현재(280개) > EOQ(138개). 발주 주기 58일 권장,100.0,16.9,2.41,3.4,1.43,STABLE,116.8,0.0,WMA,0.0,40.9,10.0,8.4,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,1.02,50.5,STABLE,23.0,LOW,62.6,MEDIUM,43.5,74.2,100.0,0.3,30.0,93759.0,100.0,0.385,0.385,88.5,False,11.5,389,35.5,260,100.0,0.999,4.9,57.0,50.0,DISCOUNT,60.5,2,99.8,70.2,30.0,disposal_risk,57.7,검토 필요,173,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,54.4,32.8,56.2,58.0,72.0,91.4,51.2,57.9,0.0,94.8,최적,할인 판매,🏷️,18,HIGH,신뢰도 높음 ●,#2e7d32,,,94.8,최적,할인 판매,1,6,False,False,,50.0,17907.0,0.0,17907.0,18.23,0.0,18.23,36.0,0.0,282.0,37.0,재고 이동,재고 이동,65.984,일치,65.984,52.749,26.613,15.442
컵밥065,합정점,신촌점,25.0,재배치 추천,14136.0,프로모션 순비용이 재배치 비용보다 높습니다.,22.752545027407987,9.913793103448276,18,0,50.7,후순위,14136.0,25.0,298,False,Greedy 선택 후보보다 우선순위가 낮음,2.57,2479,355,4,간편식,341,77.0,18.0,190883.0,A,0.594828172680739,1,100.0,138.3,2.6,DEAD,23.2,True,65.0,HIGH,유통기한 임박 | 소진일수 138일 초과,2.2,9.9,0.0,SAFE,"재고 여유 — 현재고(355), 재주문점(10)",0.0,131.1,51.0,71526.0,100.0,OVER,과잉 발주 위험 — 현재(353개) > EOQ(131개). 발주 주기 51일 권장,100.0,18.0,2.57,3.63,1.51,STABLE,138.1,0.0,WMA,0.0,40.9,10.0,8.4,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,1.001,50.0,STABLE,26.9,LOW,66.1,MEDIUM,30.6,58.0,73.0,0.3,30.0,60234.0,100.0,0.385,0.385,88.5,False,12.4,304,38.4,200,100.0,0.999,4.9,41.1,50.0,DISCOUNT,60.4,2,99.8,70.1,27.8,disposal_risk,57.0,검토 필요,190,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,53.9,32.7,55.2,57.9,72.0,68.0,51.7,54.6,0.0,67.4,권장,할인 판매,🏷️,165,HIGH,신뢰도 높음 ●,#2e7d32,,,67.4,권장,할인 판매,6,0,False,False,,50.0,14136.0,0.0,14136.0,14.04,0.0,14.04,28.0,0.0,355.0,25.0,재고 이동,재고 이동,69.272,일치,69.272,53.714,26.812,14.629
샐러드025,교대점,왕십리2점,32.0,재배치 추천,16521.0,프로모션 순비용이 재배치 비용보다 높습니다.,19.639780736100235,12.931034482758621,18,0,50.6,후순위,16521.0,32.0,299,False,Greedy 선택 후보보다 우선순위가 낮음,4.56,3194,247,1,신선식품,241,137.0,32.0,437578.0,A,0.0749061101457343,1,100.0,54.1,6.66,NORMAL,69.9,False,60.0,HIGH,유통기한 임박 | 신선/냉장 고위험 카테고리,3.9,17.6,0.0,SAFE,"재고 여유 — 현재고(247), 재주문점(18)",0.0,122.0,26.8,136405.0,99.3,OVER,과잉 발주 위험 — 현재(243개) > EOQ(122개). 발주 주기 27일 권장,99.3,32.0,4.57,6.45,2.69,STABLE,54.0,0.8,WMA,0.8,40.9,10.0,8.44,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,1.003,50.1,STABLE,10.5,LOW,76.6,HIGH,43.6,64.5,83.5,0.3,30.0,106129.0,100.0,0.385,0.385,88.5,True,14.6,131,32.4,300,100.0,0.999,4.9,48.5,50.0,DISCOUNT,60.3,1,100.0,70.1,27.5,disposal_risk,63.9,검토 필요,70,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,64.0,33.1,54.7,57.7,72.0,77.2,53.0,58.2,0.0,96.1,최적,할인 판매,🏷️,11,HIGH,신뢰도 높음 ●,#2e7d32,,,96.1,최적,할인 판매,3,6,False,False,,50.0,16521.0,0.0,16521.0,16.69,0.0,16.69,33.0,0.0,247.0,32.0,재고 이동,재고 이동,66.236,일치,66.236,48.224,25.228,16.524
