product_name,source_store,target_store,state_source_stock,state_target_stock,state_source_sales_30d,state_target_sales_30d,state_inbound_days,state_unit_cost,state_distance_km,state_transfer_cost,state_promotion_net_cost,suggested_qty,estimated_cost,final_recommendation,heuristic_score,heuristic_grade,greedy_rank,is_greedy_selected,action,reward_disposal_saving,reward_holding_saving,reward_sales_opportunity,reward_balance_effect,reward_transport_penalty,reward_promotion_penalty,reward_time_penalty,reward,scenario_id,scenario_name,created_at,uploaded_excel_name
카페25 아이스아메리카노,수원4점,의정부7점,269.0,219.0,183.0,273.0,0.0,1210.0,70.7,65130.0,14956.0,64.0,14956.0,프로모션 추천,56.5,검토 가능,355,False,promotion,8537.443,520.3,6534.0,0.334,6.513,1.496,0.0,15584.068,d51f2a3d,expiry,2026-05-25 04:49:50,
매일 바이오 플레인요거트,용산점,왕십리점,271.0,241.0,477.0,297.0,0.0,2280.0,10.12,10608.0,26461.0,59.0,10608.0,재배치 추천,56.4,검토 가능,356,False,transfer,5731.906,0.0,12768.0,0.0,1.061,2.646,0.0,18496.199,d51f2a3d,expiry,2026-05-25 04:49:50,
덴마크 드링킹요구르트,잠원점,역삼점,275.0,245.0,435.0,255.0,0.0,1280.0,0.0,20622.0,12564.0,51.0,12564.0,프로모션 추천,56.4,검토 가능,357,False,promotion,3095.172,0.0,1280.0,0.0,2.062,1.256,0.0,4371.854,d51f2a3d,expiry,2026-05-25 04:49:50,
브레디크 초코크림빵,강남3점,홍대3점,271.0,271.0,117.0,357.0,0.0,2070.0,15.91,15819.0,34830.0,86.0,15819.0,재배치 추천,56.4,검토 가능,358,False,transfer,26703.0,1593.9,17802.0,0.779,1.582,3.483,0.0,46094.614,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 마카롱,이태원점,잠원점,254.0,224.0,78.0,318.0,0.0,1070.0,0.0,17292.0,19266.0,94.0,17292.0,재배치 추천,56.4,검토 가능,359,False,transfer,15087.0,941.6,10058.0,1.276,1.729,1.927,0.0,26084.22,d51f2a3d,expiry,2026-05-25 04:49:50,
브레디크 골든슈크림빵,노원점,안양4점,275.0,255.0,75.0,465.0,0.0,1620.0,42.15,39435.0,66396.0,210.0,39435.0,재배치 추천,56.4,검토 가능,360,False,transfer,51030.0,1620.0,34020.0,1.559,3.943,6.64,0.0,86660.976,d51f2a3d,expiry,2026-05-25 04:49:50,
심플리쿡 리코타치즈샐러드,신촌7점,신촌4점,267.0,242.0,249.0,294.0,0.0,3460.0,0.0,12612.0,47220.0,69.0,12612.0,재배치 추천,56.3,검토 가능,361,False,transfer,19199.873,311.4,17992.0,0.125,1.261,4.722,0.0,37497.415,d51f2a3d,expiry,2026-05-25 04:49:50,
덴마크 드링킹요구르트,구로점,역삼점,265.0,245.0,195.0,255.0,0.0,1280.0,18.99,18591.0,12680.0,51.0,12680.0,프로모션 추천,56.3,검토 가능,362,False,promotion,6653.538,448.0,1280.0,0.199,1.859,1.268,0.0,8378.61,d51f2a3d,expiry,2026-05-25 04:49:50,
덴마크 드링킹요구르트,구로점,선릉점,265.0,225.0,195.0,255.0,0.0,1280.0,19.91,19419.0,12680.0,51.0,12680.0,프로모션 추천,56.3,검토 가능,363,False,promotion,6653.538,448.0,3840.0,0.238,1.942,1.268,0.0,10938.567,d51f2a3d,expiry,2026-05-25 04:49:50,
덴마크 드링킹요구르트,구로점,잠실2점,265.0,265.0,195.0,255.0,0.0,1280.0,27.1,25890.0,12680.0,51.0,12680.0,프로모션 추천,56.3,검토 가능,364,False,promotion,6653.538,448.0,0.0,0.16,2.589,1.268,0.0,7097.841,d51f2a3d,expiry,2026-05-25 04:49:50,
카페25 아이스아메리카노,평촌4점,의정부7점,279.0,219.0,63.0,273.0,0.0,1210.0,52.46,48714.0,15271.0,64.0,15271.0,프로모션 추천,56.3,검토 가능,365,False,promotion,11616.0,1306.8,6534.0,1.813,4.871,1.527,0.0,19452.215,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 햄치즈샌드위치,여의도2점,왕십리점,255.0,235.0,375.0,315.0,0.0,2920.0,15.05,15045.0,46067.0,80.0,15045.0,재배치 추천,56.2,검토 가능,366,False,transfer,11913.6,0.0,23360.0,0.0,1.504,4.607,0.0,35267.489,d51f2a3d,expiry,2026-05-25 04:49:50,
비비고 김치왕교자,동대문점,사당점,267.0,257.0,99.0,339.0,0.0,3520.0,15.55,15495.0,57037.0,82.0,15495.0,재배치 추천,56.1,검토 가능,367,False,transfer,43296.0,2956.8,28864.0,0.969,1.55,5.704,0.0,75110.516,d51f2a3d,expiry,2026-05-25 04:49:50,
오리온 초코파이,청량리점,여의도점,271.0,271.0,417.0,357.0,0.0,1780.0,16.5,16350.0,29866.0,86.0,16350.0,재배치 추천,56.1,검토 가능,368,False,transfer,7461.273,0.0,15308.0,0.0,1.635,2.987,0.0,22764.652,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 마카롱,목동점,잠원점,274.0,224.0,438.0,318.0,0.0,1070.0,18.14,17826.0,19144.0,94.0,17826.0,재배치 추천,56.1,검토 가능,369,False,transfer,4718.993,0.0,10058.0,0.0,1.783,1.914,0.0,14773.296,d51f2a3d,expiry,2026-05-25 04:49:50,
브레디크 골든단팥빵,강남점,잠원점,274.0,264.0,78.0,378.0,0.0,1360.0,0.0,21684.0,30038.0,114.0,21684.0,재배치 추천,56.1,검토 가능,370,False,transfer,23256.0,1332.8,15504.0,1.407,2.168,3.004,0.0,40089.035,d51f2a3d,expiry,2026-05-25 04:49:50,
빙그레 바나나맛우유,수원3점,의정부3점,263.0,243.0,141.0,381.0,0.0,1140.0,71.21,65589.0,30172.0,138.0,30172.0,프로모션 추천,55.9,검토 가능,371,False,promotion,22008.064,695.4,15732.0,0.614,6.559,3.017,0.0,38426.501,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 국물떡볶이,역삼점,사당점,279.0,209.0,333.0,213.0,0.0,3110.0,7.79,8511.0,26312.0,43.0,8511.0,재배치 추천,55.8,검토 가능,372,False,transfer,8403.304,0.0,1244.0,0.0,0.851,2.631,0.0,9643.822,d51f2a3d,expiry,2026-05-25 04:49:50,
덴마크 드링킹요구르트,왕십리점,잠실2점,275.0,265.0,375.0,255.0,0.0,1280.0,9.63,10167.0,12658.0,51.0,10167.0,재배치 추천,55.8,검토 가능,373,False,transfer,3590.4,0.0,0.0,0.0,1.017,1.266,0.0,3588.117,d51f2a3d,expiry,2026-05-25 04:49:50,
남양 불가리스,구로점,선릉점,279.0,239.0,243.0,303.0,0.0,1300.0,19.91,19419.0,16083.0,64.0,16083.0,프로모션 추천,55.8,검토 가능,374,False,promotion,7164.444,234.0,8320.0,0.18,1.942,1.608,0.0,15715.074,d51f2a3d,expiry,2026-05-25 04:49:50,
남양 불가리스,합정점,선릉점,269.0,239.0,63.0,303.0,0.0,1300.0,17.83,17547.0,16110.0,64.0,16110.0,프로모션 추천,55.8,검토 가능,375,False,promotion,12480.0,1339.0,8320.0,1.741,1.755,1.611,0.0,22137.375,d51f2a3d,expiry,2026-05-25 04:49:50,
남양 불가리스,강남2점,선릉점,249.0,239.0,123.0,303.0,0.0,1300.0,0.0,17643.0,16166.0,64.0,16166.0,프로모션 추천,55.8,검토 가능,376,False,promotion,12480.0,819.0,8320.0,0.618,1.764,1.617,0.0,21616.237,d51f2a3d,expiry,2026-05-25 04:49:50,
서울우유 흰우유,구리3점,합정점,257.0,267.0,99.0,399.0,0.0,1090.0,26.74,25566.0,27972.0,132.0,25566.0,재배치 추천,55.8,검토 가능,377,False,transfer,21582.0,861.1,14388.0,0.963,2.557,2.797,0.0,36826.71,d51f2a3d,expiry,2026-05-25 04:49:50,
빙그레 바나나맛우유,시흥5점,의정부3점,273.0,243.0,111.0,381.0,0.0,1140.0,58.31,53979.0,30381.0,138.0,30381.0,프로모션 추천,55.8,검토 가능,378,False,promotion,23598.0,923.4,15732.0,0.911,5.398,3.038,0.0,40245.875,d51f2a3d,expiry,2026-05-25 04:49:50,
농심 육개장사발면,명동점,홍대점,277.0,277.0,249.0,189.0,0.0,1790.0,8.35,9015.0,15335.0,44.0,9015.0,재배치 추천,55.7,검토 가능,379,False,transfer,6571.241,250.6,0.0,0.0,0.901,1.534,0.0,6819.406,d51f2a3d,expiry,2026-05-25 04:49:50,
빙그레 붕어싸만코,합정점,선릉점,263.0,233.0,81.0,321.0,0.0,2390.0,17.83,17547.0,40649.0,88.0,17547.0,재배치 추천,55.6,검토 가능,380,False,transfer,31548.0,2174.9,21032.0,1.261,1.755,4.065,0.0,54750.341,d51f2a3d,expiry,2026-05-25 04:49:50,
매일 소화가잘되는우유,잠실6점,광명5점,277.0,257.0,249.0,399.0,0.0,1610.0,29.29,27861.0,43737.0,142.0,27861.0,재배치 추천,55.6,검토 가능,381,False,transfer,19074.62,225.4,22862.0,0.234,2.786,4.374,0.0,42155.095,d51f2a3d,expiry,2026-05-25 04:49:50,
빙그레 바나나맛우유,노원점,의정부3점,278.0,243.0,66.0,381.0,0.0,1140.0,0.0,48495.0,30638.0,138.0,30638.0,프로모션 추천,55.6,검토 가능,382,False,promotion,23598.0,1208.4,15732.0,1.787,4.849,3.064,0.0,40532.274,d51f2a3d,expiry,2026-05-25 04:49:50,
빙그레 붕어싸만코,노원점,마포점,243.0,213.0,81.0,321.0,0.0,2390.0,22.32,21588.0,49807.0,108.0,21588.0,재배치 추천,55.5,검토 가능,383,False,transfer,38718.0,1935.9,25812.0,1.168,2.159,4.981,0.0,66459.929,d51f2a3d,expiry,2026-05-25 04:49:50,
매일 소화가잘되는우유,잠실6점,합정점,277.0,227.0,249.0,339.0,0.0,1610.0,23.22,22398.0,34497.0,112.0,22398.0,재배치 추천,55.5,검토 가능,384,False,transfer,15044.771,225.4,18032.0,0.221,2.24,3.45,0.0,33296.703,d51f2a3d,expiry,2026-05-25 04:49:50,
서울우유 흰우유,구로점,노원점,277.0,247.0,159.0,399.0,0.0,1090.0,31.63,29967.0,30526.0,152.0,29967.0,재배치 추천,55.5,검토 가능,385,False,transfer,21647.811,643.1,16568.0,0.562,2.997,3.053,0.0,38853.424,d51f2a3d,expiry,2026-05-25 04:49:50,
브레디크 소금버터롤,과천4점,남양주3점,279.0,229.0,333.0,423.0,0.0,2090.0,40.49,37941.0,79175.0,194.0,37941.0,재배치 추천,55.5,검토 가능,386,False,transfer,25478.23,0.0,40546.0,0.148,3.794,7.918,0.0,66012.666,d51f2a3d,expiry,2026-05-25 04:49:50,
혜자로운 햄구이도시락,신촌점,사당점,259.0,249.0,393.0,273.0,0.0,3650.0,13.09,13281.0,46335.0,64.0,13281.0,재배치 추천,55.4,검토 가능,387,False,transfer,11546.26,0.0,8760.0,0.0,1.328,4.633,0.0,20300.298,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 컵과일 파인애플,시흥3점,화성7점,266.0,231.0,102.0,357.0,0.0,2490.0,26.28,25152.0,61095.0,126.0,25152.0,재배치 추천,55.4,검토 가능,388,False,transfer,47061.0,2041.8,31374.0,0.98,2.515,6.109,0.0,80469.156,d51f2a3d,expiry,2026-05-25 04:49:50,
빙그레 바나나맛우유,수원3점,고양3점,263.0,273.0,141.0,441.0,0.0,1140.0,65.89,60801.0,36732.0,168.0,36732.0,프로모션 추천,55.4,검토 가능,389,False,promotion,26792.426,695.4,19152.0,0.623,6.08,3.673,0.0,46630.695,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 국물떡볶이,선릉점,사당점,259.0,209.0,333.0,213.0,0.0,3110.0,8.94,9546.0,26435.0,43.0,9546.0,재배치 추천,55.3,검토 가능,390,False,transfer,7800.917,0.0,1244.0,0.0,0.955,2.643,0.0,9041.319,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 에그마요샌드위치,노원점,마포점,266.0,236.0,102.0,342.0,0.0,1710.0,22.32,21588.0,35310.0,106.0,21588.0,재배치 추천,55.3,검토 가능,391,False,transfer,27189.0,1402.2,18126.0,0.959,2.159,3.531,0.0,46712.469,d51f2a3d,expiry,2026-05-25 04:49:50,
빙그레 바나나맛우유,노원점,화성7점,278.0,268.0,66.0,426.0,0.0,1140.0,73.04,67236.0,35078.0,158.0,35078.0,프로모션 추천,55.3,검토 가능,392,False,promotion,27018.0,1208.4,18012.0,1.792,6.724,3.508,0.0,46229.96,d51f2a3d,expiry,2026-05-25 04:49:50,
빙그레 바나나맛우유,시흥5점,고양3점,273.0,273.0,111.0,441.0,0.0,1140.0,41.59,38931.0,36986.0,168.0,36986.0,프로모션 추천,55.3,검토 가능,393,False,promotion,28728.0,923.4,19152.0,0.92,3.893,3.699,0.0,48796.729,d51f2a3d,expiry,2026-05-25 04:49:50,
제주삼다수,강남점,선릉점,279.0,219.0,153.0,273.0,0.0,1420.0,0.0,18372.0,17151.0,64.0,17151.0,프로모션 추천,55.2,검토 가능,394,False,promotion,12429.176,894.6,7668.0,0.511,1.837,1.715,0.0,20988.735,d51f2a3d,expiry,2026-05-25 04:49:50,
제주삼다수,강남점,역삼점,279.0,239.0,153.0,273.0,0.0,1420.0,0.0,19281.0,17151.0,64.0,17151.0,프로모션 추천,55.2,검토 가능,395,False,promotion,12429.176,894.6,4828.0,0.474,1.928,1.715,0.0,18148.607,d51f2a3d,expiry,2026-05-25 04:49:50,
혜자로운 햄구이도시락,신촌점,청량리점,259.0,229.0,393.0,273.0,0.0,3650.0,13.67,13803.0,46335.0,64.0,13803.0,재배치 추천,55.1,검토 가능,396,False,transfer,11546.26,0.0,16060.0,0.0,1.38,4.633,0.0,27600.246,d51f2a3d,expiry,2026-05-25 04:49:50,
카페25 아이스카페라떼,건대점,시흥6점,271.0,266.0,207.0,462.0,0.0,1370.0,41.81,39129.0,52435.0,196.0,39129.0,재배치 추천,55.1,검토 가능,397,False,transfer,26365.551,438.4,26852.0,0.367,3.913,5.244,0.0,53647.161,d51f2a3d,expiry,2026-05-25 04:49:50,
제주삼다수,상암점,역삼점,279.0,239.0,213.0,273.0,0.0,1420.0,20.79,20211.0,17580.0,64.0,17580.0,프로모션 추천,55.0,검토 가능,398,False,promotion,8928.0,468.6,4828.0,0.217,2.021,1.758,0.0,14221.038,d51f2a3d,expiry,2026-05-25 04:49:50,
제주삼다수,상암점,선릉점,279.0,219.0,213.0,273.0,0.0,1420.0,21.15,20535.0,17580.0,64.0,17580.0,프로모션 추천,55.0,검토 가능,399,False,promotion,8928.0,468.6,7668.0,0.254,2.054,1.758,0.0,17061.042,d51f2a3d,expiry,2026-05-25 04:49:50,
제주삼다수,상암점,잠실2점,279.0,259.0,213.0,273.0,0.0,1420.0,26.98,25782.0,17580.0,64.0,17580.0,프로모션 추천,55.0,검토 가능,400,False,promotion,8928.0,468.6,1988.0,0.181,2.578,1.758,0.0,11380.444,d51f2a3d,expiry,2026-05-25 04:49:50,
풀무원 얇은피만두,과천3점,의정부4점,275.0,245.0,105.0,465.0,0.0,3520.0,47.08,43872.0,153407.0,220.0,43872.0,재배치 추천,55.0,검토 가능,401,False,transfer,116160.0,2992.0,77440.0,1.046,4.387,15.341,0.0,196573.318,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 닭가슴살샌드위치,강남점,잠실2점,262.0,242.0,114.0,234.0,0.0,2710.0,10.42,10878.0,24729.0,47.0,10878.0,재배치 추천,54.9,후순위,402,False,transfer,19105.5,2005.4,0.0,0.632,1.088,2.473,0.0,21107.971,d51f2a3d,expiry,2026-05-25 04:49:50,
오리온 초코파이,청량리점,여의도2점,271.0,221.0,417.0,297.0,0.0,1780.0,16.68,16512.0,26393.0,76.0,16512.0,재배치 추천,54.9,후순위,403,False,transfer,6593.683,0.0,13528.0,0.0,1.651,2.639,0.0,20117.393,d51f2a3d,expiry,2026-05-25 04:49:50,
CJ 비비고 왕교자,분당5점,신촌2점,271.0,246.0,267.0,402.0,0.0,5400.0,33.73,31857.0,166644.0,156.0,31857.0,재배치 추천,54.9,후순위,404,False,transfer,64126.517,108.0,84240.0,0.202,3.186,16.664,0.0,148454.868,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 컵과일 파인애플,군포3점,화성7점,271.0,231.0,207.0,357.0,0.0,2490.0,27.54,26286.0,61960.0,126.0,26286.0,재배치 추천,54.8,후순위,405,False,transfer,30805.63,796.8,31374.0,0.331,2.629,6.196,0.0,62967.937,d51f2a3d,expiry,2026-05-25 04:49:50,
혜자로운 집밥 치킨마요덮밥,압구정점,홍대3점,279.0,254.0,93.0,318.0,0.0,2720.0,14.48,14532.0,33674.0,64.0,14532.0,재배치 추천,54.7,후순위,406,False,transfer,26112.0,2529.6,17408.0,1.101,1.453,3.367,0.0,46045.88,d51f2a3d,expiry,2026-05-25 04:49:50,
농심 육개장사발면,혜화점,홍대점,267.0,277.0,69.0,189.0,0.0,1790.0,10.36,10824.0,15354.0,44.0,10824.0,재배치 추천,54.6,후순위,407,False,transfer,11814.0,1772.1,0.0,1.202,1.082,1.535,0.0,13584.684,d51f2a3d,expiry,2026-05-25 04:49:50,
덴마크 드링킹요구르트,잠원점,잠실2점,275.0,265.0,435.0,255.0,0.0,1280.0,11.87,12183.0,12564.0,51.0,12183.0,재배치 추천,54.6,후순위,408,False,transfer,3095.172,0.0,0.0,0.0,1.218,1.256,0.0,3092.698,d51f2a3d,expiry,2026-05-25 04:49:50,
오리온 초코파이,종로점,신림점,261.0,221.0,177.0,237.0,0.0,1780.0,14.12,14208.0,13661.0,40.0,13661.0,프로모션 추천,54.6,후순위,409,False,promotion,7874.237,747.6,2848.0,0.271,1.421,1.366,0.0,11467.321,d51f2a3d,expiry,2026-05-25 04:49:50,
오리온 초코파이,청량리점,신림점,271.0,221.0,417.0,237.0,0.0,1780.0,19.28,18852.0,13891.0,40.0,13891.0,프로모션 추천,54.5,후순위,410,False,promotion,3470.36,0.0,2848.0,0.0,1.885,1.389,0.0,6315.085,d51f2a3d,expiry,2026-05-25 04:49:50,
혜자로운 참치마요김밥,강남점,홍대5점,277.0,232.0,69.0,294.0,0.0,2810.0,15.9,15810.0,38317.0,69.0,15810.0,재배치 추천,54.5,후순위,411,False,transfer,29083.5,2922.4,17422.0,1.613,1.581,3.832,0.0,49424.1,d51f2a3d,expiry,2026-05-25 04:49:50,
풀무원 얇은피만두,건대2점,여의도7점,265.0,265.0,225.0,315.0,0.0,3520.0,16.98,16782.0,51362.0,74.0,16782.0,재배치 추천,54.5,후순위,412,False,transfer,23009.067,704.0,17600.0,0.168,1.678,5.136,0.0,41306.421,d51f2a3d,expiry,2026-05-25 04:49:50,
빙그레 붕어싸만코,구로점,선릉점,273.0,233.0,261.0,321.0,0.0,2390.0,19.91,19419.0,40593.0,88.0,19419.0,재배치 추천,54.5,후순위,413,False,transfer,16499.241,143.4,21032.0,0.16,1.942,4.059,0.0,37668.8,d51f2a3d,expiry,2026-05-25 04:49:50,
오리온 초코파이,목동점,신림점,251.0,221.0,417.0,237.0,0.0,1780.0,10.07,10563.0,13686.0,40.0,10563.0,재배치 추천,54.4,후순위,414,False,transfer,3214.245,0.0,2848.0,0.0,1.056,1.369,0.0,6059.82,d51f2a3d,expiry,2026-05-25 04:49:50,
혜자로운 참치마요김밥,부천4점,건대3점,277.0,237.0,99.0,399.0,0.0,2810.0,35.86,33774.0,90469.0,162.0,33774.0,재배치 추천,54.4,후순위,415,False,transfer,68283.0,2500.9,45522.0,1.102,3.377,9.047,0.0,116294.578,d51f2a3d,expiry,2026-05-25 04:49:50,
남양 불가리스,합정점,마포점,269.0,219.0,63.0,303.0,0.0,1300.0,0.0,19137.0,21145.0,84.0,19137.0,재배치 추천,54.3,후순위,416,False,transfer,16380.0,1339.0,10920.0,1.774,1.914,2.115,0.0,28636.745,d51f2a3d,expiry,2026-05-25 04:49:50,
브레디크 골든단팥빵,의정부4점,신촌5점,279.0,244.0,123.0,378.0,0.0,1360.0,30.2,28680.0,34955.0,134.0,28680.0,재배치 추천,54.3,후순위,417,False,transfer,27336.0,1060.8,18224.0,0.811,2.868,3.495,0.0,46615.248,d51f2a3d,expiry,2026-05-25 04:49:50,
혜자로운 집밥 제육볶음도시락,평촌5점,남양주3점,261.0,246.0,117.0,462.0,0.0,2650.0,47.59,44331.0,112162.0,216.0,44331.0,재배치 추천,54.3,후순위,418,False,transfer,85860.0,1908.0,57240.0,0.849,4.433,11.216,0.0,144993.2,d51f2a3d,expiry,2026-05-25 04:49:50,
남양 불가리스,강남2점,마포점,249.0,219.0,123.0,303.0,0.0,1300.0,19.76,19284.0,21217.0,84.0,19284.0,재배치 추천,54.2,후순위,419,False,transfer,16380.0,819.0,10920.0,0.651,1.928,2.122,0.0,28115.601,d51f2a3d,expiry,2026-05-25 04:49:50,
브레디크 골든단팥빵,의정부4점,합정점,279.0,244.0,123.0,378.0,0.0,1360.0,30.4,28860.0,34955.0,134.0,28860.0,재배치 추천,54.2,후순위,420,False,transfer,27336.0,1060.8,18224.0,0.811,2.886,3.495,0.0,46615.23,d51f2a3d,expiry,2026-05-25 04:49:50,
혜자로운 햄구이도시락,혜화점,사당점,279.0,249.0,453.0,273.0,0.0,3650.0,15.64,15576.0,46322.0,64.0,15576.0,재배치 추천,54.1,후순위,421,False,transfer,10790.464,0.0,8760.0,0.0,1.558,4.632,0.0,19544.274,d51f2a3d,expiry,2026-05-25 04:49:50,
카페25 아이스아메리카노,시흥3점,시흥6점,269.0,249.0,93.0,423.0,0.0,1210.0,0.0,61428.0,40146.0,174.0,40146.0,프로모션 추천,54.1,후순위,422,False,promotion,31581.0,1064.8,21054.0,1.152,6.143,4.015,0.0,53690.795,d51f2a3d,expiry,2026-05-25 04:49:50,
혜자로운 집밥 치킨마요덮밥,청량리점,홍대3점,269.0,254.0,333.0,318.0,0.0,2720.0,15.85,15765.0,33716.0,64.0,15765.0,재배치 추천,54.0,후순위,423,False,transfer,10546.739,0.0,17408.0,0.005,1.577,3.372,0.0,27949.795,d51f2a3d,expiry,2026-05-25 04:49:50,
혜자로운 집밥 제육볶음도시락,평촌5점,동대문점,261.0,231.0,117.0,357.0,0.0,2650.0,28.99,27591.0,65428.0,126.0,27591.0,재배치 추천,54.0,후순위,424,False,transfer,50085.0,1908.0,33390.0,0.792,2.759,6.543,0.0,85374.49,d51f2a3d,expiry,2026-05-25 04:49:50,
혜자로운 집밥 함박스테이크,신림점,군포5점,270.0,245.0,270.0,315.0,0.0,2820.0,18.28,17952.0,41358.0,74.0,17952.0,재배치 추천,53.9,후순위,425,False,transfer,15651.0,0.0,19740.0,0.111,1.795,4.136,0.0,35385.18,d51f2a3d,expiry,2026-05-25 04:49:50,
브레디크 소금버터롤,강남2점,하남3점,264.0,224.0,78.0,318.0,0.0,2090.0,22.52,21768.0,38327.0,94.0,21768.0,재배치 추천,53.9,후순위,426,False,transfer,29469.0,1943.7,19646.0,1.34,2.177,3.833,0.0,51054.031,d51f2a3d,expiry,2026-05-25 04:49:50,
심플리쿡 닭가슴살샐러드,일산4점,광명3점,278.0,233.0,186.0,381.0,0.0,2450.0,33.96,32064.0,70248.0,148.0,32064.0,재배치 추천,53.9,후순위,427,False,transfer,40646.29,1127.0,36260.0,0.442,3.206,7.025,0.0,78023.501,d51f2a3d,expiry,2026-05-25 04:49:50,
브레디크 초코크림빵,잠실6점,부천4점,246.0,226.0,162.0,402.0,0.0,2070.0,39.87,37383.0,70783.0,176.0,37383.0,재배치 추천,53.9,후순위,428,False,transfer,41492.0,869.4,36432.0,0.478,3.738,7.078,0.0,78783.062,d51f2a3d,expiry,2026-05-25 04:49:50,
풀무원 얇은피만두,과천3점,여의도7점,275.0,265.0,105.0,315.0,0.0,3520.0,18.48,18132.0,51600.0,74.0,18132.0,재배치 추천,53.8,후순위,429,False,transfer,39072.0,2992.0,17600.0,0.889,1.813,5.16,0.0,59657.916,d51f2a3d,expiry,2026-05-25 04:49:50,
빙그레 붕어싸만코,합정점,역삼점,263.0,253.0,81.0,321.0,0.0,2390.0,17.34,17106.0,31411.0,68.0,17106.0,재배치 추천,53.7,후순위,430,False,transfer,24378.0,2174.9,16252.0,1.229,1.711,3.141,0.0,42801.278,d51f2a3d,expiry,2026-05-25 04:49:50,
비비고 김치왕교자,동대문점,여의도점,267.0,237.0,99.0,279.0,0.0,3520.0,12.8,13020.0,31996.0,46.0,13020.0,재배치 추천,53.6,후순위,431,False,transfer,24288.0,2956.8,14784.0,0.924,1.302,3.2,0.0,42025.222,d51f2a3d,expiry,2026-05-25 04:49:50,
카페25 아이스카페라떼,건대점,고양3점,271.0,256.0,207.0,402.0,0.0,1370.0,34.12,32208.0,39059.0,146.0,32208.0,재배치 추천,53.6,후순위,432,False,transfer,19639.645,438.4,20002.0,0.336,3.221,3.906,0.0,40073.254,d51f2a3d,expiry,2026-05-25 04:49:50,
비비고 김치왕교자,압구정점,여의도점,247.0,237.0,99.0,279.0,0.0,3520.0,12.96,13164.0,31767.0,46.0,13164.0,재배치 추천,53.5,후순위,433,False,transfer,24288.0,2604.8,14784.0,0.823,1.316,3.177,0.0,41673.13,d51f2a3d,expiry,2026-05-25 04:49:50,
서울우유 초코우유,성남7점,목동점,267.0,232.0,99.0,294.0,0.0,1590.0,36.49,34341.0,21084.0,69.0,21084.0,프로모션 추천,53.5,후순위,434,False,promotion,16456.5,1335.6,9858.0,0.954,3.434,2.108,0.0,27645.511,d51f2a3d,expiry,2026-05-25 04:49:50,
서울우유 초코우유,화성4점,목동점,277.0,232.0,309.0,294.0,0.0,1590.0,49.07,45663.0,21103.0,69.0,21103.0,프로모션 추천,53.5,후순위,435,False,promotion,7376.133,0.0,9858.0,0.054,4.566,2.11,0.0,17227.511,d51f2a3d,expiry,2026-05-25 04:49:50,
브레디크 골든단팥빵,의정부4점,잠원점,279.0,264.0,123.0,378.0,0.0,1360.0,33.98,32082.0,29738.0,114.0,29738.0,프로모션 추천,53.5,후순위,436,False,promotion,23256.0,1060.8,15504.0,0.785,3.208,2.974,0.0,39815.403,d51f2a3d,expiry,2026-05-25 04:49:50,
고메 치즈함박스테이크,명동점,사당점,272.0,232.0,174.0,234.0,0.0,4040.0,13.47,13623.0,37661.0,47.0,13623.0,재배치 추천,53.4,후순위,437,False,transfer,22261.793,1979.6,808.0,0.286,1.362,3.766,0.0,25044.551,d51f2a3d,expiry,2026-05-25 04:49:50,
